9|2|0|0|soil 1|34|1|0|0|0|0|0|0|
10|2|0|16|soil 2|33|1|0|0|0|0|0|0|
12|2|-5|32|soil 3|33|1|0|0|0|0|0|0|
14|2|-1|48|soil 4|33|1|0|0|0|0|0|0|
16|2|-18|64|soil 5|33|1|0|0|0|0|0|0|
18|2|0|80|soil 6|33|1|0|0|0|0|0|0|
20|2|0|96|soil 7|34|1|0|0|0|0|0|0|
22|2|0|112|soil 8|34|1|0|0|0|0|0|0|
24|2|-1|128|soil 9|33|1|0|0|0|0|0|0|
26|2|-6|144|soil 10|33|1|0|0|0|0|0|0|
8|2|47|0|soil 11|34|1|0|0|0|0|0|0|
11|2|47|16|soil 12|33|1|0|0|0|0|0|0|
13|2|52|32|soil 13|33|1|0|0|0|0|0|0|
15|2|43|48|soil 14|33|1|0|0|0|0|0|0|
17|2|42|64|soil 15|33|1|0|0|0|0|0|0|
19|2|54|80|soil 16|34|1|0|0|0|0|0|0|
21|2|43|96|soil 17|34|1|0|0|0|0|0|0|
23|2|46|112|soil 18|34|1|0|0|0|0|0|0|
25|2|44|128|soil 19|33|1|0|0|0|0|0|0|
27|2|44|144|soil 20|33|1|0|0|0|0|0|0|
28|2|139|140|right column 0r|53|1|0|0|0|0|0|0|
29|2|139|120|right column 1r|52|1|0|0|0|0|0|0|
30|2|139|100|right column 2r|51|1|0|0|0|0|0|0|
31|2|139|80|right column 3r|50|1|0|0|0|0|0|0|
32|2|138|60|right column 4r|62|1|0|0|0|0|0|0|
33|2|138|40|right column 5r|61|1|0|0|0|0|0|0|
34|2|140|20|right column 6r|60|1|0|0|0|0|0|0|
35|2|139|0|right column 7r|59|1|0|0|0|0|0|0|
46|2|293|140|right column 1|114|1|0|0|0|0|0|0|
47|2|294|120|right column 2|113|1|0|0|0|0|0|0|
48|2|296|100|right column 3|112|1|0|0|0|0|0|0|
49|2|296|80|right column 4|111|1|0|0|0|0|0|0|
50|2|301|60|right column 5|122|1|0|0|0|0|0|0|
51|2|302|40|right column 6|121|1|0|0|0|0|0|0|
52|2|304|20|right column 7|120|1|0|0|0|0|0|0|
53|2|304|0|right column 8|119|1|0|0|0|0|0|0|
1|2|33|138|ladder 1|63|1|0|0|0|0|0|0|
2|2|33|115|ladder 2|63|1|0|0|0|0|0|0|
3|2|33|92|ladder 3|63|1|0|0|0|0|0|0|
4|2|33|69|ladder 4|63|1|0|0|0|0|0|0|
5|2|33|46|ladder 5|63|1|0|0|0|0|0|0|
6|2|33|23|ladder 6|63|1|0|0|0|0|0|0|
7|2|33|0|ladder 7|63|1|0|0|0|0|0|0|
36|2|275|0|end brown colum 1|45|1|0|0|0|0|0|0|
37|2|298|0|end brown colum 2|53|1|0|0|0|0|0|0|
38|2|285|22|end brown colum 3|22|1|0|0|0|0|0|0|
39|2|298|20|end brown colum 4|31|1|0|0|0|0|0|0|
45|2|298|36|end brown colum 5|17|1|0|0|0|0|0|0|
