56|2|107|-13|wood support (up, right)|74|1|0|0|0|0|0|0|
57|2|64|8|wood support (up, right)|74|1|0|0|0|0|0|0|
58|2|28|25|wood support (up, right)|74|1|0|0|0|0|0|0|
59|2|37|-8|wood support (up, right)|73|1|0|0|0|0|0|0|
60|2|25|3|wood support (up, right)|73|1|0|0|0|0|0|0|
61|2|66|1|wood support (up, right)|70|1|0|0|0|0|0|0|
66|2|25|-6|wood support (up, right)|67|1|0|0|0|0|0|0|
67|2|35|-2|wood support (up, right)|76|1|0|0|0|0|0|0|
70|2|53|33|nail (up, right)|71|1|0|0|0|0|0|0|
71|2|84|19|nail (up, right)|71|1|0|0|0|0|0|0|
72|2|37|1|nail (up, right)|71|1|0|0|0|0|0|0|
54|2|176|-8|wood support (up, left)|75|1|0|0|0|0|0|0|
55|2|219|13|wood support (up, left)|75|1|0|0|0|0|0|0|
68|2|259|31|wood support (up, left)|75|1|0|0|0|0|0|0|
62|2|220|2|wood support (up, left)|8|1|0|0|0|0|0|0|
63|2|248|-4|wood support (up, left)|155|1|0|0|0|0|0|0|
69|2|279|26|wood support (up, left)|155|1|0|0|0|0|0|0|
64|2|255|-3|wood support (up, left)|72|1|0|0|0|0|0|0|
65|2|260|-9|wood support (up, left)|66|1|0|0|0|0|0|0|
73|2|230|20|nail (up, left)|71|1|0|0|0|0|0|0|
74|2|261|34|nail (up, left)|71|1|0|0|0|0|0|0|
75|2|278|1|nail (up, left)|71|1|0|0|0|0|0|0|
97|2|114|122|wood support (stairs)|206|1|0|0|0|0|0|0|
95|2|122|102|wood support (stairs)|72|1|0|0|0|0|0|0|
96|2|149|107|wood support (stairs)|70|1|0|0|0|0|0|0|
98|2|175|122|wood support (stairs)|206|1|0|0|0|0|0|0|
99|2|177|90|wood support (stairs)|207|1|0|0|0|0|0|0|
87|2|222|64|wood stage 1|64|1|0|0|0|0|0|0|
88|2|257|64|wood stage 2|64|1|0|0|0|0|0|0|
89|2|192|64|wood stairs 1|205|1|0|0|0|0|0|0|
90|2|164|78|wood stairs 2|205|1|0|0|0|0|0|0|
91|2|136|92|wood stairs 3|205|1|0|0|0|0|0|0|
92|2|108|106|wood stairs 4|205|1|0|0|0|0|0|0|
93|2|80|120|wood stairs 5|205|1|0|0|0|0|0|0|
94|2|52|134|wood stairs 6|205|1|0|0|0|0|0|0|
76|2|181|68|wood support (stage, left)|75|1|0|0|0|0|0|0|
77|2|224|89|wood support (stage, left)|75|1|0|0|0|0|0|0|
78|2|264|107|wood support (stage, left)|75|1|0|0|0|0|0|0|
79|2|230|78|wood support (stage, left)|8|1|0|0|0|0|0|0|
80|2|241|56|wood support (stage, left)|155|1|0|0|0|0|0|0|
81|2|274|89|wood support (stage, left)|155|1|0|0|0|0|0|0|
82|2|265|73|wood support (stage, left)|72|1|0|0|0|0|0|0|
83|2|277|75|wood support (stage, left)|66|1|0|0|0|0|0|0|
84|2|239|97|nail (stage, left)|71|1|0|0|0|0|0|0|
85|2|270|111|nail (stage, left)|71|1|0|0|0|0|0|0|
86|2|259|74|nail (stage, left)|71|1|0|0|0|0|0|0|
37|2|32|146|slab 2|187|1|0|0|0|0|0|0|
38|2|64|146|slab 3|187|1|0|0|0|0|0|0|
39|2|96|146|slab 4|187|1|0|0|0|0|0|0|
40|2|128|146|slab 5|187|1|0|0|0|0|0|0|
41|2|160|146|slab 6|187|1|0|0|0|0|0|0|
42|2|192|146|slab 7|187|1|0|0|0|0|0|0|
43|2|224|146|slab 8|187|1|0|0|0|0|0|0|
50|2|256|146|slab 9|187|1|0|0|0|0|0|0|
44|2|0|143|pikes 1|190|1|0|0|0|0|0|0|
45|2|64|143|pikes 2|191|1|0|0|0|0|0|0|
46|2|127|143|pikes 3|191|1|0|0|0|0|0|0|
47|2|187|143|pikes 4|190|1|0|0|0|0|0|0|
48|2|213|143|pikes 5|191|1|0|0|0|0|0|0|
49|2|27|143|pikes 6|191|1|0|0|0|0|0|0|
1|2|-1|0|left column 1l|171|1|0|0|0|0|0|0|
2|2|15|0|left column 1r|180|1|0|0|0|0|0|0|
3|2|-1|20|left column 2l|173|1|0|0|0|0|0|0|
4|2|15|20|left column 2r|182|1|0|0|0|0|0|0|
5|2|-3|40|left column 3l|175|1|0|0|0|0|0|0|
6|2|15|40|left column 3r|184|1|0|0|0|0|0|0|
7|2|-4|60|left column 4l|177|1|0|0|0|0|0|0|
8|2|15|60|left column 4r|186|1|0|0|0|0|0|0|
9|2|-9|80|left column 5l|158|1|0|0|0|0|0|0|
10|2|15|80|left column 5r|165|1|0|0|0|0|0|0|
11|2|-9|100|left column 6l|160|1|0|0|0|0|0|0|
12|2|15|100|left column 6r|167|1|0|0|0|0|0|0|
13|2|-11|120|left column 7l|161|1|0|0|0|0|0|0|
14|2|15|120|left column 7r|169|1|0|0|0|0|0|0|
15|2|-12|140|left column 8l|163|1|0|0|0|0|0|0|
16|2|15|140|left column 8r|170|1|0|0|0|0|0|0|
17|2|289|0|right column 1l|171|1|0|0|0|0|0|0|
18|2|305|0|right column 1r|180|1|0|0|0|0|0|0|
19|2|289|20|right column 2l|173|1|0|0|0|0|0|0|
20|2|305|20|right column 2r|182|1|0|0|0|0|0|0|
21|2|287|40|right column 3l|175|1|0|0|0|0|0|0|
22|2|305|40|right column 3r|184|1|0|0|0|0|0|0|
23|2|286|60|right column 4l|177|1|0|0|0|0|0|0|
24|2|305|60|right column 4r|186|1|0|0|0|0|0|0|
25|2|281|80|right column 5l|158|1|0|0|0|0|0|0|
26|2|305|80|right column 5r|165|1|0|0|0|0|0|0|
27|2|281|100|right column 6l|160|1|0|0|0|0|0|0|
28|2|305|100|right column 6r|167|1|0|0|0|0|0|0|
29|2|279|120|right column 7l|161|1|0|0|0|0|0|0|
30|2|305|120|right column 7r|169|1|0|0|0|0|0|0|
31|2|278|140|right column 8l|163|1|0|0|0|0|0|0|
32|2|305|140|right column 8r|170|1|0|0|0|0|0|0|
36|2|257|116|ladder step 1|204|1|0|0|0|0|0|0|
35|2|257|126|ladder step 2|204|1|0|0|0|0|0|0|
34|2|257|137|ladder step 3|204|1|0|0|0|0|0|0|
33|2|257|148|ladder step 4|204|1|0|0|0|0|0|0|
51|2|254|-14|wood ladder 1|153|1|0|0|0|0|0|0|
52|2|255|16|wood ladder 2|154|1|0|0|0|0|0|0|
53|2|254|46|wood ladder 3|153|1|0|0|0|0|0|0|
