19|2|276|86|long pike 1|152|1|0|0|0|0|0|0|
17|2|266|122|long pike 1 base left|134|1|0|0|0|0|0|0|
18|2|288|125|long pike 1 base right|135|1|0|0|0|0|0|0|
20|2|172|103|long pike 2|152|1|0|0|0|0|0|0|
21|2|152|107|long pike 3|152|1|0|0|0|0|0|0|
22|2|52|105|long pike 4|152|1|0|0|0|0|0|0|
1|2|0|140|left column 1|118|1|0|0|0|0|0|0|
2|2|0|120|left column 2|117|1|0|0|0|0|0|0|
3|2|0|100|left column 3|116|1|0|0|0|0|0|0|
4|2|0|80|left column 4|115|1|0|0|0|0|0|0|
5|2|0|60|left column 5|126|1|0|0|0|0|0|0|
6|2|0|40|left column 6|125|1|0|0|0|0|0|0|
7|2|0|20|left column 7|124|1|0|0|0|0|0|0|
8|2|0|0|left column 8|123|1|0|0|0|0|0|0|
28|2|0|144|soil 1|105|1|0|0|0|0|0|0|
31|2|78|145|soil 2|106|1|0|0|0|0|0|0|
29|2|122|144|soil 3|105|1|0|0|0|0|0|0|
30|2|208|144|soil 4|106|1|0|0|0|0|0|0|
23|2|3|130|ground pikes 1|103|1|0|0|0|0|0|0|
24|2|67|129|ground pikes 2|102|1|0|0|0|0|0|0|
25|2|131|129|ground pikes 3|102|1|0|0|0|0|0|0|
26|2|195|129|ground pikes 4|103|1|0|0|0|0|0|0|
27|2|259|129|ground pikes 5|102|1|0|0|0|0|0|0|
9|2|295|140|right column 1|114|1|0|0|0|0|0|0|
10|2|296|120|right column 2|113|1|0|0|0|0|0|0|
11|2|298|100|right column 3|112|1|0|0|0|0|0|0|
12|2|298|80|right column 4|111|1|0|0|0|0|0|0|
13|2|302|60|right column 5|122|1|0|0|0|0|0|0|
14|2|303|40|right column 6|121|1|0|0|0|0|0|0|
15|2|305|20|right column 7|120|1|0|0|0|0|0|0|
16|2|305|0|right column 8|119|1|0|0|0|0|0|0|
