5|2|43|107|high reed 1|3|1|0|0|0|0|0|0|
4|2|132|107|high reed 2|4|1|0|0|0|0|0|0|
2|2|182|112|high reed 3|3|1|0|0|0|0|0|0|
3|2|270|107|high reed 4|3|1|0|0|0|0|0|0|
9|2|232|129|small reed 2|5|1|0|0|0|0|0|0|
10|2|0|141|background green 1|2|1|0|0|0|0|0|0|
11|2|64|141|background green 2|2|1|0|0|0|0|0|0|
12|2|128|141|background green 3|2|1|0|0|0|0|0|0|
13|2|192|141|background green 4|2|1|0|0|0|0|0|0|
14|2|256|141|background green 5|2|1|0|0|0|0|0|0|
6|2|105|129|small reed 1|5|1|0|0|0|0|0|0|
22|2|11|148|branch to sprites|0|0|0|0|0|0|0|0|
15|2|0|146|foreground green 1|1|1|0|0|0|0|0|0|
16|2|96|146|foreground green 2|1|1|0|0|0|0|0|0|
17|2|192|146|foreground green 3|1|1|0|0|0|0|0|0|
18|2|288|146|foreground green 4|1|1|0|0|0|0|0|0|
8|2|150|138|small reed 3|5|1|0|0|0|0|0|0|
1|2|28|116|high reed 5|3|1|0|0|0|0|0|0|
7|2|224|124|high reed 6|4|1|0|0|0|0|0|0|
19|2|251|117|landmark|6|1|0|0|0|0|0|0|
20|2|249|112|top landmark|7|1|0|0|0|0|0|0|
21|2|42|121|oblique wood|8|1|0|0|0|0|0|0|
