45|2|95|0|background pilar|171|1|0|0|0|0|0|0|
46|2|111|0|background pilar|180|1|0|0|0|0|0|0|
47|2|95|20|background pilar|173|1|0|0|0|0|0|0|
48|2|111|20|background pilar|182|1|0|0|0|0|0|0|
49|2|93|40|background pilar|175|1|0|0|0|0|0|0|
50|2|111|40|background pilar|184|1|0|0|0|0|0|0|
51|2|92|60|background pilar|177|1|0|0|0|0|0|0|
52|2|111|60|background pilar|186|1|0|0|0|0|0|0|
53|2|87|80|background pilar|158|1|0|0|0|0|0|0|
54|2|111|80|background pilar|165|1|0|0|0|0|0|0|
55|2|87|100|background pilar|160|1|0|0|0|0|0|0|
56|2|111|100|background pilar|167|1|0|0|0|0|0|0|
57|2|85|120|background pilar|161|1|0|0|0|0|0|0|
58|2|111|120|background pilar|169|1|0|0|0|0|0|0|
59|2|123|0|background pilar|171|1|0|0|0|0|0|0|
60|2|139|0|background pilar|180|1|0|0|0|0|0|0|
61|2|123|20|background pilar|173|1|0|0|0|0|0|0|
62|2|139|20|background pilar|182|1|0|0|0|0|0|0|
63|2|121|40|background pilar|175|1|0|0|0|0|0|0|
64|2|139|40|background pilar|184|1|0|0|0|0|0|0|
65|2|120|60|background pilar|177|1|0|0|0|0|0|0|
66|2|139|60|background pilar|186|1|0|0|0|0|0|0|
67|2|115|80|background pilar|158|1|0|0|0|0|0|0|
68|2|139|80|background pilar|165|1|0|0|0|0|0|0|
69|2|115|100|background pilar|160|1|0|0|0|0|0|0|
70|2|139|100|background pilar|167|1|0|0|0|0|0|0|
71|2|113|120|background pilar|161|1|0|0|0|0|0|0|
72|2|139|120|background pilar|169|1|0|0|0|0|0|0|
73|2|123|0|background pilar|171|1|0|0|0|0|0|0|
74|2|139|0|background pilar|180|1|0|0|0|0|0|0|
75|2|123|20|background pilar|173|1|0|0|0|0|0|0|
76|2|139|20|background pilar|182|1|0|0|0|0|0|0|
77|2|121|40|background pilar|175|1|0|0|0|0|0|0|
78|2|139|40|background pilar|184|1|0|0|0|0|0|0|
79|2|120|60|background pilar|177|1|0|0|0|0|0|0|
80|2|139|60|background pilar|186|1|0|0|0|0|0|0|
81|2|115|80|background pilar|158|1|0|0|0|0|0|0|
82|2|139|80|background pilar|165|1|0|0|0|0|0|0|
83|2|115|100|background pilar|160|1|0|0|0|0|0|0|
84|2|139|100|background pilar|167|1|0|0|0|0|0|0|
85|2|113|120|background pilar|161|1|0|0|0|0|0|0|
86|2|139|120|background pilar|169|1|0|0|0|0|0|0|
87|2|222|0|background pilar|171|1|0|0|0|0|0|0|
88|2|238|0|background pilar|180|1|0|0|0|0|0|0|
89|2|222|20|background pilar|173|1|0|0|0|0|0|0|
90|2|238|20|background pilar|182|1|0|0|0|0|0|0|
91|2|220|40|background pilar|175|1|0|0|0|0|0|0|
92|2|238|40|background pilar|184|1|0|0|0|0|0|0|
93|2|219|60|background pilar|177|1|0|0|0|0|0|0|
94|2|238|60|background pilar|186|1|0|0|0|0|0|0|
95|2|214|80|background pilar|158|1|0|0|0|0|0|0|
96|2|238|80|background pilar|165|1|0|0|0|0|0|0|
97|2|214|100|background pilar|160|1|0|0|0|0|0|0|
98|2|238|100|background pilar|167|1|0|0|0|0|0|0|
99|2|212|120|background pilar|161|1|0|0|0|0|0|0|
100|2|238|120|background pilar|169|1|0|0|0|0|0|0|
101|2|250|0|background pilar|171|1|0|0|0|0|0|0|
102|2|266|0|background pilar|180|1|0|0|0|0|0|0|
103|2|250|20|background pilar|173|1|0|0|0|0|0|0|
104|2|266|20|background pilar|182|1|0|0|0|0|0|0|
105|2|248|40|background pilar|175|1|0|0|0|0|0|0|
106|2|266|40|background pilar|184|1|0|0|0|0|0|0|
107|2|247|60|background pilar|177|1|0|0|0|0|0|0|
108|2|266|60|background pilar|186|1|0|0|0|0|0|0|
109|2|242|80|background pilar|158|1|0|0|0|0|0|0|
110|2|266|80|background pilar|165|1|0|0|0|0|0|0|
111|2|242|100|background pilar|160|1|0|0|0|0|0|0|
112|2|266|100|background pilar|167|1|0|0|0|0|0|0|
113|2|240|120|background pilar|161|1|0|0|0|0|0|0|
114|2|266|120|background pilar|169|1|0|0|0|0|0|0|
39|2|74|74|bambou support|219|1|0|0|0|0|0|0|
1|2|74|74|bambou support|219|1|0|0|0|0|0|0|
38|2|147|74|bambou support|226|1|0|0|0|0|0|0|
2|2|56|73|bambou support|221|1|0|0|0|0|0|0|
3|2|88|105|fix|210|1|0|0|0|0|0|0|
4|2|9|74|bambou support|218|1|0|0|0|0|0|0|
5|2|15|75|bambou support|220|1|0|0|0|0|0|0|
29|2|0|130|bambou walk (down)|212|1|0|0|0|0|0|0|
30|2|37|130|bambou walk (down)|212|1|0|0|0|0|0|0|
31|2|74|130|bambou walk (down)|212|1|0|0|0|0|0|0|
32|2|111|130|bambou walk (down)|213|1|0|0|0|0|0|0|
33|2|148|130|bambou walk (down)|212|1|0|0|0|0|0|0|
34|2|185|130|bambou walk (down)|212|1|0|0|0|0|0|0|
35|2|222|130|bambou walk (down)|212|1|0|0|0|0|0|0|
36|2|259|130|bambou walk (down)|212|1|0|0|0|0|0|0|
37|2|296|130|bambou walk (down)|212|1|0|0|0|0|0|0|
9|2|243|60|bambou support|214|1|0|0|0|0|0|0|
10|2|243|104|bambou support|215|1|0|0|0|0|0|0|
19|2|225|62|bambou support|223|1|0|0|0|0|0|0|
20|2|262|79|bambou support|223|1|0|0|0|0|0|0|
17|2|219|89|bambou support|222|1|0|0|0|0|0|0|
18|2|257|70|bambou support|222|1|0|0|0|0|0|0|
11|2|217|60|bambou support|216|1|0|0|0|0|0|0|
12|2|213|104|bambou support|216|1|0|0|0|0|0|0|
13|2|292|60|bambou support|217|1|0|0|0|0|0|0|
14|2|296|104|bambou support|217|1|0|0|0|0|0|0|
15|2|216|126|bambou support|225|1|0|0|0|0|0|0|
16|2|261|131|bambou support|225|1|0|0|0|0|0|0|
115|2|0|66|skull stone|208|1|0|0|0|0|0|0|
21|2|14|65|bambou walk (stage, left)|213|1|0|0|0|0|0|0|
22|2|51|65|bambou walk (stage, left)|213|1|0|0|0|0|0|0|
23|2|88|65|bambou walk (stage, left)|212|1|0|0|0|0|0|0|
24|2|125|65|bambou walk (stage, left)|212|1|0|0|0|0|0|0|
25|2|147|65|bambou walk (stage, left)|213|1|0|0|0|0|0|0|
26|2|206|50|bambou walk (stage, right)|212|1|0|0|0|0|0|0|
28|2|280|50|bambou walk (stage, right)|212|1|0|0|0|0|0|0|
27|2|243|50|bambou walk (stage, right)|212|1|0|0|0|0|0|0|
121|2|224|144|soil|192|1|0|0|0|0|0|0|
122|2|128|144|soil|193|1|0|0|0|0|0|0|
123|2|32|144|soil|192|1|0|0|0|0|0|0|
124|2|0|144|soil|192|1|0|0|0|0|0|0|
116|2|0|134|pikes 1|191|1|0|0|0|0|0|0|
117|2|64|134|pikes 2|190|1|0|0|0|0|0|0|
118|2|127|134|pikes 3|190|1|0|0|0|0|0|0|
119|2|191|134|pikes 4|191|1|0|0|0|0|0|0|
120|2|255|134|pikes 5|190|1|0|0|0|0|0|0|
41|2|-5|80|left column 5r|165|1|0|0|0|0|0|0|
42|2|-5|100|left column 6r|167|1|0|0|0|0|0|0|
43|2|-5|120|left column 7r|169|1|0|0|0|0|0|0|
44|2|-5|140|left column 8r|170|1|0|0|0|0|0|0|
6|2|111|44|bambou ladder 1|211|1|0|0|0|0|0|0|
7|2|110|77|bambou ladder 2|211|1|0|0|0|0|0|0|
8|2|111|109|bambou ladder 3|211|1|0|0|0|0|0|0|
